Date,Symbol,Strategy
2026-02-17T09:15:00+05:30,SETFGOLD,HCB Sell
2026-03-06T09:15:00+05:30,SETFGOLD,HCB Sell
2026-03-12T09:15:00+05:30,SETFGOLD,HCB Sell
2026-03-13T09:15:00+05:30,SETFGOLD,HCB Sell
2026-03-18T09:15:00+05:30,SETFGOLD,HCB Sell
2025-09-05T15:15:00+05:30,SETFGOLD,Hourly Support Buy
2025-09-12T15:15:00+05:30,SETFGOLD,Hourly Support Buy
2025-09-25T15:15:00+05:30,SETFGOLD,Hourly Support Buy
2025-10-31T15:15:00+05:30,SETFGOLD,Hourly Support Buy
2025-12-08T15:15:00+05:30,SETFGOLD,Hourly Support Buy
2025-12-19T15:00:00+05:30,SETFGOLD,Hourly Support Buy
2026-03-11T15:00:00+05:30,SETFGOLD,Hourly Support Buy
2026-02-05T15:15:00+05:30,SETFGOLD,Hourly Resistence Sell
2025-12-01T15:00:00+05:30,EGOLD,Hourly Support Buy
2025-12-26T15:15:00+05:30,EGOLD,Hourly Support Buy
2026-02-03T15:15:00+05:30,EGOLD,Hourly Support Buy
2025-10-03T15:15:00+05:30,EGOLD,Hourly Resistence Sell
2025-12-04T15:00:00+05:30,EGOLD,Hourly Resistence Sell
2025-10-23T09:15:00+05:30,CHAMBLFERT,HCB Buy
2025-10-29T09:15:00+05:30,CHAMBLFERT,HCB Buy
2025-11-03T09:15:00+05:30,CHAMBLFERT,HCB Buy
2025-12-15T09:15:00+05:30,CHAMBLFERT,HCB Buy
2026-03-13T09:15:00+05:30,CHAMBLFERT,HCB Buy
2025-10-10T09:15:00+05:30,CHAMBLFERT,HCB Sell
2025-10-31T09:15:00+05:30,CHAMBLFERT,HCB Sell
2025-11-10T09:15:00+05:30,CHAMBLFERT,HCB Sell
2025-11-18T09:15:00+05:30,CHAMBLFERT,HCB Sell
2025-11-19T09:15:00+05:30,CHAMBLFERT,HCB Sell
2025-12-02T09:15:00+05:30,CHAMBLFERT,HCB Sell
2025-12-09T09:15:00+05:30,CHAMBLFERT,HCB Sell
2026-01-21T09:15:00+05:30,CHAMBLFERT,HCB Sell
2026-02-02T09:15:00+05:30,CHAMBLFERT,HCB Sell
2026-03-04T09:15:00+05:30,CHAMBLFERT,HCB Sell
2026-03-09T09:15:00+05:30,CHAMBLFERT,HCB Sell
2025-12-31T14:15:00+05:30,CHAMBLFERT,Hourly Support Buy
2025-12-02T09:15:00+05:30,CHAMBLFERT,Hourly Resistence Sell
2025-11-28T09:15:00+05:30,EUREKAFORB,HCB Buy
2026-03-13T15:00:00+05:30,EUREKAFORB,Hourly Resistence Sell
2025-10-23T09:15:00+05:30,ASIANPAINT,HCB Buy
2025-11-06T09:15:00+05:30,ASIANPAINT,HCB Buy
2025-11-10T09:15:00+05:30,ASIANPAINT,HCB Buy
2025-11-13T09:15:00+05:30,ASIANPAINT,HCB Buy
2025-11-14T09:15:00+05:30,ASIANPAINT,HCB Buy
2025-11-17T09:15:00+05:30,ASIANPAINT,HCB Buy
2025-12-02T09:15:00+05:30,ASIANPAINT,HCB Buy
2025-12-04T09:15:00+05:30,ASIANPAINT,HCB Buy
2026-01-06T09:15:00+05:30,ASIANPAINT,HCB Buy
2026-01-09T09:15:00+05:30,ASIANPAINT,HCB Buy
2026-02-17T09:15:00+05:30,ASIANPAINT,HCB Buy
2026-03-18T09:15:00+05:30,ASIANPAINT,HCB Buy
2025-12-09T09:15:00+05:30,ASIANPAINT,HCB Sell
2026-01-19T09:15:00+05:30,ASIANPAINT,HCB Sell
2026-01-20T09:15:00+05:30,ASIANPAINT,HCB Sell
2026-01-29T09:15:00+05:30,ASIANPAINT,HCB Sell
2026-03-04T09:15:00+05:30,ASIANPAINT,HCB Sell
2026-03-09T09:15:00+05:30,ASIANPAINT,HCB Sell
2025-09-03T15:15:00+05:30,ASIANPAINT,Hourly Support Buy
2025-09-30T15:15:00+05:30,ASIANPAINT,Hourly Support Buy
2025-10-09T15:15:00+05:30,ASIANPAINT,Hourly Support Buy
2025-12-15T09:15:00+05:30,ASIANPAINT,Hourly Support Buy
2025-12-19T15:00:00+05:30,ASIANPAINT,Hourly Support Buy
2026-03-18T09:15:00+05:30,ASIANPAINT,Hourly Support Buy
2025-09-25T09:15:00+05:30,ASIANPAINT,Hourly Resistence Sell
2025-10-28T10:00:00+05:30,ASIANPAINT,Hourly Resistence Sell
2026-02-19T15:15:00+05:30,ASIANPAINT,Hourly Resistence Sell
2025-10-28T09:15:00+05:30,BATAINDIA,HCB Sell
2025-12-08T11:00:00+05:30,MEDANTA,Hourly Resistence Sell
2025-10-16T09:15:00+05:30,BLACKBUCK,HCB Buy
2025-11-03T09:15:00+05:30,BLACKBUCK,HCB Buy
2025-11-07T09:15:00+05:30,BLACKBUCK,HCB Sell
2026-01-21T09:15:00+05:30,BLACKBUCK,HCB Sell
2025-09-18T09:15:00+05:30,BLACKBUCK,Hourly Support Buy
2025-10-16T09:15:00+05:30,BLACKBUCK,Hourly Support Buy
2025-09-30T15:15:00+05:30,BLACKBUCK,Hourly Resistence Sell
2025-12-16T15:15:00+05:30,BLACKBUCK,Hourly Resistence Sell
2026-03-11T09:15:00+05:30,SMSPHARMA,HCB Buy
2025-12-03T12:15:00+05:30,SMSPHARMA,Hourly Support Buy
2025-11-28T15:15:00+05:30,SMSPHARMA,Hourly Resistence Sell
2025-09-30T09:15:00+05:30,HINDZINC,HCB Buy
2025-10-01T09:15:00+05:30,HINDZINC,HCB Buy
2025-10-08T09:15:00+05:30,HINDZINC,HCB Buy
2025-10-09T09:15:00+05:30,HINDZINC,HCB Buy
2025-10-14T09:15:00+05:30,HINDZINC,HCB Buy
2025-10-15T09:15:00+05:30,HINDZINC,HCB Buy
2025-10-17T09:15:00+05:30,HINDZINC,HCB Buy
2025-11-10T09:15:00+05:30,HINDZINC,HCB Buy
2025-11-11T09:15:00+05:30,HINDZINC,HCB Buy
2025-11-13T09:15:00+05:30,HINDZINC,HCB Buy
2025-11-27T09:15:00+05:30,HINDZINC,HCB Buy
2025-11-28T09:15:00+05:30,HINDZINC,HCB Buy
2025-12-03T09:15:00+05:30,HINDZINC,HCB Buy
2025-12-04T09:15:00+05:30,HINDZINC,HCB Buy
2025-12-10T09:15:00+05:30,HINDZINC,HCB Buy
2025-12-11T09:15:00+05:30,HINDZINC,HCB Buy
2025-12-12T09:15:00+05:30,HINDZINC,HCB Buy
2025-12-15T09:15:00+05:30,HINDZINC,HCB Buy
2025-12-22T09:15:00+05:30,HINDZINC,HCB Buy
2025-12-23T09:15:00+05:30,HINDZINC,HCB Buy
2025-12-24T09:15:00+05:30,HINDZINC,HCB Buy
2026-01-02T09:15:00+05:30,HINDZINC,HCB Buy
2026-01-06T09:15:00+05:30,HINDZINC,HCB Buy
2026-01-14T09:15:00+05:30,HINDZINC,HCB Buy
2026-01-19T09:15:00+05:30,HINDZINC,HCB Buy
2026-01-20T09:15:00+05:30,HINDZINC,HCB Buy
2026-01-21T09:15:00+05:30,HINDZINC,HCB Buy
2026-01-23T09:15:00+05:30,HINDZINC,HCB Buy
2026-02-11T09:15:00+05:30,HINDZINC,HCB Buy
2026-02-25T09:15:00+05:30,HINDZINC,HCB Buy
2026-03-02T09:15:00+05:30,HINDZINC,HCB Buy
2026-03-11T09:15:00+05:30,HINDZINC,HCB Buy
2025-10-23T09:15:00+05:30,HINDZINC,HCB Sell
2025-10-28T09:15:00+05:30,HINDZINC,HCB Sell
2025-10-30T09:15:00+05:30,HINDZINC,HCB Sell
2025-11-04T09:15:00+05:30,HINDZINC,HCB Sell
2025-11-06T09:15:00+05:30,HINDZINC,HCB Sell
2025-11-07T09:15:00+05:30,HINDZINC,HCB Sell
2025-11-18T09:15:00+05:30,HINDZINC,HCB Sell
2025-11-20T09:15:00+05:30,HINDZINC,HCB Sell
2025-12-09T09:15:00+05:30,HINDZINC,HCB Sell
2026-02-01T09:15:00+05:30,HINDZINC,HCB Sell
2026-02-10T09:15:00+05:30,HINDZINC,HCB Sell
2026-02-17T09:15:00+05:30,HINDZINC,HCB Sell
2026-03-04T09:15:00+05:30,HINDZINC,HCB Sell
2026-03-09T09:15:00+05:30,HINDZINC,HCB Sell
2026-03-12T09:15:00+05:30,HINDZINC,HCB Sell
2026-03-13T09:15:00+05:30,HINDZINC,HCB Sell
2026-03-16T09:15:00+05:30,HINDZINC,HCB Sell
2026-03-18T09:15:00+05:30,HINDZINC,HCB Sell
2026-03-19T09:15:00+05:30,HINDZINC,HCB Sell
2025-09-29T09:15:00+05:30,HINDZINC,Hourly Support Buy
2025-10-09T09:15:00+05:30,HINDZINC,Hourly Support Buy
2025-11-25T09:15:00+05:30,HINDZINC,Hourly Support Buy
2025-12-03T09:15:00+05:30,HINDZINC,Hourly Support Buy
2026-01-19T15:00:00+05:30,HINDZINC,Hourly Support Buy
2026-02-24T15:00:00+05:30,HINDZINC,Hourly Support Buy
2025-09-09T09:15:00+05:30,HINDZINC,Hourly Resistence Sell
2025-10-10T15:15:00+05:30,HINDZINC,Hourly Resistence Sell
2025-10-03T09:15:00+05:30,KOTAKBANK,HCB Buy
2025-10-10T09:15:00+05:30,KOTAKBANK,HCB Buy
2025-10-14T09:15:00+05:30,KOTAKBANK,HCB Buy
2025-10-16T09:15:00+05:30,KOTAKBANK,HCB Buy
2025-10-20T09:15:00+05:30,KOTAKBANK,HCB Buy
2025-10-23T09:15:00+05:30,KOTAKBANK,HCB Buy
2025-12-01T09:15:00+05:30,KOTAKBANK,HCB Buy
2025-12-05T09:15:00+05:30,KOTAKBANK,HCB Buy
2025-12-10T09:15:00+05:30,KOTAKBANK,HCB Buy
2025-12-12T09:15:00+05:30,KOTAKBANK,HCB Buy
2025-12-24T09:15:00+05:30,KOTAKBANK,HCB Buy
2025-12-29T09:15:00+05:30,KOTAKBANK,HCB Buy
2025-12-31T09:15:00+05:30,KOTAKBANK,HCB Buy
2026-01-20T09:15:00+05:30,KOTAKBANK,HCB Buy
2026-01-22T09:15:00+05:30,KOTAKBANK,HCB Buy
2026-02-06T09:15:00+05:30,KOTAKBANK,HCB Buy
2026-02-23T09:15:00+05:30,KOTAKBANK,HCB Buy
2026-02-25T09:15:00+05:30,KOTAKBANK,HCB Buy
2025-10-27T09:15:00+05:30,KOTAKBANK,HCB Sell
2025-10-30T09:15:00+05:30,KOTAKBANK,HCB Sell
2025-10-31T09:15:00+05:30,KOTAKBANK,HCB Sell
2025-11-03T09:15:00+05:30,KOTAKBANK,HCB Sell
2025-11-07T09:15:00+05:30,KOTAKBANK,HCB Sell
2025-11-11T09:15:00+05:30,KOTAKBANK,HCB Sell
2025-11-13T09:15:00+05:30,KOTAKBANK,HCB Sell
2025-12-30T09:15:00+05:30,KOTAKBANK,HCB Sell
2026-01-08T09:15:00+05:30,KOTAKBANK,HCB Sell
2026-01-09T09:15:00+05:30,KOTAKBANK,HCB Sell
2026-01-12T09:15:00+05:30,KOTAKBANK,HCB Sell
2026-01-14T09:15:00+05:30,KOTAKBANK,HCB Sell
2026-01-30T09:15:00+05:30,KOTAKBANK,HCB Sell
2026-02-18T09:15:00+05:30,KOTAKBANK,HCB Sell
2026-02-27T09:15:00+05:30,KOTAKBANK,HCB Sell
2026-03-09T09:15:00+05:30,KOTAKBANK,HCB Sell
2026-03-11T09:15:00+05:30,KOTAKBANK,HCB Sell
2026-03-13T09:15:00+05:30,KOTAKBANK,HCB Sell
2025-10-13T14:15:00+05:30,KOTAKBANK,Hourly Support Buy
2025-10-23T09:15:00+05:30,KOTAKBANK,Hourly Support Buy
2025-10-09T09:15:00+05:30,KOTAKBANK,Hourly Resistence Sell
2025-11-18T15:00:00+05:30,KOTAKBANK,Hourly Resistence Sell
2025-10-24T09:15:00+05:30,TRACXN,HCB Sell
2025-10-13T09:15:00+05:30,CLEAN,HCB Buy
2025-11-07T09:15:00+05:30,CLEAN,HCB Sell
2025-11-20T09:15:00+05:30,CLEAN,Hourly Support Buy
2025-10-09T09:15:00+05:30,RHIM,HCB Sell
2025-10-13T09:15:00+05:30,SPARC,HCB Buy
2026-01-13T09:15:00+05:30,SPARC,HCB Buy
2026-01-14T09:15:00+05:30,SPARC,HCB Buy
2026-02-01T09:15:00+05:30,SPARC,HCB Buy
2025-12-10T09:15:00+05:30,SPARC,HCB Sell
2025-12-15T09:15:00+05:30,SPARC,HCB Sell
2026-01-21T09:15:00+05:30,SPARC,HCB Sell
2025-12-11T15:15:00+05:30,SPARC,Hourly Support Buy
2026-01-02T15:15:00+05:30,SPARC,Hourly Support Buy
2026-02-25T09:30:00+05:30,SPARC,Hourly Support Buy
2026-01-21T09:15:00+05:30,SPARC,Hourly Resistence Sell
2026-01-08T09:15:00+05:30,CYIENT,HCB Buy
2025-12-29T09:15:00+05:30,CYIENT,HCB Sell
2025-09-18T09:15:00+05:30,CYIENT,Hourly Support Buy
2025-10-09T15:15:00+05:30,CYIENT,Hourly Support Buy
2025-12-29T09:15:00+05:30,CYIENT,Hourly Resistence Sell
2026-01-20T09:15:00+05:30,ATLANTAELE,HCB Buy
2025-10-01T09:15:00+05:30,LOTUSDEV,HCB Buy
2025-12-24T09:15:00+05:30,LOTUSDEV,HCB Buy
2026-01-05T09:15:00+05:30,LOTUSDEV,HCB Buy
2026-02-18T09:15:00+05:30,LOTUSDEV,HCB Buy
2025-09-30T09:15:00+05:30,LOTUSDEV,HCB Sell
2025-10-06T09:15:00+05:30,LOTUSDEV,HCB Sell
2025-11-03T09:15:00+05:30,LOTUSDEV,HCB Sell
2025-11-11T09:15:00+05:30,LOTUSDEV,HCB Sell
2026-02-13T09:15:00+05:30,LOTUSDEV,HCB Sell
2026-02-24T09:15:00+05:30,LOTUSDEV,HCB Sell
2026-02-18T09:15:00+05:30,LOTUSDEV,Hourly Support Buy
2025-09-09T09:15:00+05:30,LOTUSDEV,Hourly Resistence Sell
2025-09-16T15:15:00+05:30,LOTUSDEV,Hourly Resistence Sell
2025-10-08T15:00:00+05:30,LOTUSDEV,Hourly Resistence Sell
2025-11-19T11:00:00+05:30,LOTUSDEV,Hourly Resistence Sell
2025-10-16T09:15:00+05:30,MCLEODRUSS,HCB Buy
2025-10-10T09:15:00+05:30,LIQUIDCASE,HCB Buy
2025-10-20T09:15:00+05:30,LIQUIDCASE,HCB Buy
2025-11-10T09:15:00+05:30,LIQUIDCASE,HCB Buy
2025-11-26T09:15:00+05:30,LIQUIDCASE,HCB Buy
2025-12-12T09:15:00+05:30,LIQUIDCASE,HCB Buy
2025-12-15T09:15:00+05:30,LIQUIDCASE,HCB Buy
2025-12-17T09:15:00+05:30,LIQUIDCASE,HCB Buy
2026-01-06T09:15:00+05:30,LIQUIDCASE,HCB Buy
2026-01-13T09:15:00+05:30,LIQUIDCASE,HCB Buy
2026-01-14T09:15:00+05:30,LIQUIDCASE,HCB Buy
2026-02-13T09:15:00+05:30,LIQUIDCASE,HCB Buy
2026-02-16T09:15:00+05:30,LIQUIDCASE,HCB Buy
2026-03-04T09:15:00+05:30,LIQUIDCASE,HCB Buy
2026-03-11T09:15:00+05:30,LIQUIDCASE,HCB Buy
2026-03-16T09:15:00+05:30,LIQUIDCASE,HCB Buy
2025-09-25T15:00:00+05:30,LIQUIDCASE,Hourly Support Buy
2025-10-10T15:15:00+05:30,LIQUIDCASE,Hourly Support Buy
2025-11-14T09:15:00+05:30,CAPACITE,HCB Buy
2025-11-17T09:15:00+05:30,CAPACITE,HCB Buy
2026-03-13T09:15:00+05:30,CAPACITE,HCB Sell
2026-03-16T09:15:00+05:30,CAPACITE,HCB Sell
2025-10-01T09:15:00+05:30,MRPL,HCB Buy
2025-10-10T09:15:00+05:30,MRPL,HCB Buy
2025-10-27T09:15:00+05:30,MRPL,HCB Buy
2025-10-29T09:15:00+05:30,MRPL,HCB Buy
2025-10-30T09:15:00+05:30,MRPL,HCB Buy
2025-11-10T09:15:00+05:30,MRPL,HCB Buy
2025-11-11T09:15:00+05:30,MRPL,HCB Buy
2025-11-12T09:15:00+05:30,MRPL,HCB Buy
2025-11-13T09:15:00+05:30,MRPL,HCB Buy
2025-11-17T09:15:00+05:30,MRPL,HCB Buy
2025-12-23T09:15:00+05:30,MRPL,HCB Buy
2025-12-24T09:15:00+05:30,MRPL,HCB Buy
2026-01-07T09:15:00+05:30,MRPL,HCB Buy
2026-01-23T09:15:00+05:30,MRPL,HCB Buy
2026-01-29T09:15:00+05:30,MRPL,HCB Buy
2026-02-06T09:15:00+05:30,MRPL,HCB Buy
2026-02-23T09:15:00+05:30,MRPL,HCB Buy
2025-11-21T09:15:00+05:30,MRPL,HCB Sell
2025-11-26T09:15:00+05:30,MRPL,HCB Sell
2025-12-03T09:15:00+05:30,MRPL,HCB Sell
2025-12-04T09:15:00+05:30,MRPL,HCB Sell
2025-12-09T09:15:00+05:30,MRPL,HCB Sell
2025-12-11T09:15:00+05:30,MRPL,HCB Sell
2025-12-12T09:15:00+05:30,MRPL,HCB Sell
2025-12-18T09:15:00+05:30,MRPL,HCB Sell
2026-01-08T09:15:00+05:30,MRPL,HCB Sell
2026-01-09T09:15:00+05:30,MRPL,HCB Sell
2026-01-12T09:15:00+05:30,MRPL,HCB Sell
2026-03-04T09:15:00+05:30,MRPL,HCB Sell
2026-03-13T09:15:00+05:30,MRPL,HCB Sell
2025-09-15T09:15:00+05:30,MRPL,Hourly Support Buy
2025-09-16T09:15:00+05:30,MRPL,Hourly Support Buy
2025-09-25T09:30:00+05:30,MRPL,Hourly Support Buy
2025-10-27T09:30:00+05:30,MRPL,Hourly Support Buy
2025-11-11T09:30:00+05:30,MRPL,Hourly Support Buy
2025-11-25T15:15:00+05:30,MRPL,Hourly Support Buy
2025-12-31T09:45:00+05:30,MRPL,Hourly Support Buy
2025-09-12T09:15:00+05:30,MRPL,Hourly Resistence Sell
2025-09-30T15:15:00+05:30,MRPL,Hourly Resistence Sell
2025-10-09T15:15:00+05:30,MRPL,Hourly Resistence Sell
2025-12-12T09:15:00+05:30,MRPL,Hourly Resistence Sell
2025-12-24T15:15:00+05:30,MRPL,Hourly Resistence Sell
2025-09-30T09:15:00+05:30,HINDPETRO,HCB Buy
2025-10-03T09:15:00+05:30,HINDPETRO,HCB Buy
2025-10-09T09:15:00+05:30,HINDPETRO,HCB Buy
2025-10-10T09:15:00+05:30,HINDPETRO,HCB Buy
2025-10-14T09:15:00+05:30,HINDPETRO,HCB Buy
2025-10-17T09:15:00+05:30,HINDPETRO,HCB Buy
2025-10-20T09:15:00+05:30,HINDPETRO,HCB Buy
2025-10-28T09:15:00+05:30,HINDPETRO,HCB Buy
2025-10-29T09:15:00+05:30,HINDPETRO,HCB Buy
2025-10-30T09:15:00+05:30,HINDPETRO,HCB Buy
2025-10-31T09:15:00+05:30,HINDPETRO,HCB Buy
2025-11-03T09:15:00+05:30,HINDPETRO,HCB Buy
2025-11-10T09:15:00+05:30,HINDPETRO,HCB Buy
2025-11-12T09:15:00+05:30,HINDPETRO,HCB Buy
2025-11-13T09:15:00+05:30,HINDPETRO,HCB Buy
2025-11-17T09:15:00+05:30,HINDPETRO,HCB Buy
2025-12-12T09:15:00+05:30,HINDPETRO,HCB Buy
2025-12-17T09:15:00+05:30,HINDPETRO,HCB Buy
2025-12-22T09:15:00+05:30,HINDPETRO,HCB Buy
2025-12-24T09:15:00+05:30,HINDPETRO,HCB Buy
2025-12-31T09:15:00+05:30,HINDPETRO,HCB Buy
2026-01-02T09:15:00+05:30,HINDPETRO,HCB Buy
2026-01-05T09:15:00+05:30,HINDPETRO,HCB Buy
2026-02-02T09:15:00+05:30,HINDPETRO,HCB Buy
2026-02-04T09:15:00+05:30,HINDPETRO,HCB Buy
2026-02-05T09:15:00+05:30,HINDPETRO,HCB Buy
2026-02-06T09:15:00+05:30,HINDPETRO,HCB Buy
2026-02-11T09:15:00+05:30,HINDPETRO,HCB Buy
2026-02-25T09:15:00+05:30,HINDPETRO,HCB Buy
2025-10-23T09:15:00+05:30,HINDPETRO,HCB Sell
2025-11-11T09:15:00+05:30,HINDPETRO,HCB Sell
2025-11-21T09:15:00+05:30,HINDPETRO,HCB Sell
2025-11-25T09:15:00+05:30,HINDPETRO,HCB Sell
2025-12-01T09:15:00+05:30,HINDPETRO,HCB Sell
2025-12-04T09:15:00+05:30,HINDPETRO,HCB Sell
2026-01-07T09:15:00+05:30,HINDPETRO,HCB Sell
2026-01-08T09:15:00+05:30,HINDPETRO,HCB Sell
2026-01-12T09:15:00+05:30,HINDPETRO,HCB Sell
2026-01-13T09:15:00+05:30,HINDPETRO,HCB Sell
2026-01-14T09:15:00+05:30,HINDPETRO,HCB Sell
2026-01-20T09:15:00+05:30,HINDPETRO,HCB Sell
2026-02-17T09:15:00+05:30,HINDPETRO,HCB Sell
2026-02-19T09:15:00+05:30,HINDPETRO,HCB Sell
2026-02-20T09:15:00+05:30,HINDPETRO,HCB Sell
2026-03-12T09:15:00+05:30,HINDPETRO,HCB Sell
2026-03-13T09:15:00+05:30,HINDPETRO,HCB Sell
2026-03-17T09:15:00+05:30,HINDPETRO,HCB Sell
2025-11-13T09:15:00+05:30,HINDPETRO,Hourly Support Buy
2026-02-04T09:15:00+05:30,HINDPETRO,Hourly Support Buy
2026-02-06T09:15:00+05:30,HINDPETRO,Hourly Support Buy
2026-02-11T09:15:00+05:30,HINDPETRO,Hourly Support Buy
2025-09-26T09:15:00+05:30,HINDPETRO,Hourly Resistence Sell
2025-10-13T09:15:00+05:30,HINDPETRO,Hourly Resistence Sell
2025-11-19T09:15:00+05:30,HINDPETRO,Hourly Resistence Sell
2025-12-09T15:15:00+05:30,HINDPETRO,Hourly Resistence Sell
2026-02-10T09:15:00+05:30,HINDPETRO,Hourly Resistence Sell
2026-02-20T14:15:00+05:30,HINDPETRO,Hourly Resistence Sell
2026-03-18T09:15:00+05:30,FACT,HCB Buy
2026-03-20T09:15:00+05:30,FACT,HCB Buy
2026-02-27T09:15:00+05:30,DHAMPURSUG,HCB Buy
2025-09-15T11:00:00+05:30,CONCORDBIO,Hourly Support Buy
2025-10-08T09:15:00+05:30,DIVISLAB,HCB Buy
2025-10-13T09:15:00+05:30,DIVISLAB,HCB Buy
2025-12-19T09:15:00+05:30,DIVISLAB,HCB Buy
2026-01-07T09:15:00+05:30,DIVISLAB,HCB Buy
2025-09-12T09:15:00+05:30,DIVISLAB,Hourly Support Buy
2025-10-01T09:15:00+05:30,NMDC,HCB Buy
2025-10-08T09:15:00+05:30,NMDC,HCB Buy
2025-10-09T09:15:00+05:30,NMDC,HCB Buy
2025-10-29T09:15:00+05:30,NMDC,HCB Buy
2025-10-30T09:15:00+05:30,NMDC,HCB Buy
2025-11-03T09:15:00+05:30,NMDC,HCB Buy
2025-11-10T09:15:00+05:30,NMDC,HCB Buy
2025-11-12T09:15:00+05:30,NMDC,HCB Buy
2025-11-13T09:15:00+05:30,NMDC,HCB Buy
2025-11-17T09:15:00+05:30,NMDC,HCB Buy
2025-12-01T09:15:00+05:30,NMDC,HCB Buy
2025-12-03T09:15:00+05:30,NMDC,HCB Buy
2025-12-04T09:15:00+05:30,NMDC,HCB Buy
2025-12-12T09:15:00+05:30,NMDC,HCB Buy
2025-12-22T09:15:00+05:30,NMDC,HCB Buy
2025-12-23T09:15:00+05:30,NMDC,HCB Buy
2025-12-26T09:15:00+05:30,NMDC,HCB Buy
2026-01-02T09:15:00+05:30,NMDC,HCB Buy
2026-01-06T09:15:00+05:30,NMDC,HCB Buy
2026-01-07T09:15:00+05:30,NMDC,HCB Buy
2026-01-29T09:15:00+05:30,NMDC,HCB Buy
2026-02-04T09:15:00+05:30,NMDC,HCB Buy
2026-02-11T09:15:00+05:30,NMDC,HCB Buy
2026-02-25T09:15:00+05:30,NMDC,HCB Buy
2026-02-26T09:15:00+05:30,NMDC,HCB Buy
2026-02-27T09:15:00+05:30,NMDC,HCB Buy
2026-03-11T09:15:00+05:30,NMDC,HCB Buy
2026-03-20T09:15:00+05:30,NMDC,HCB Buy
2025-10-13T09:15:00+05:30,NMDC,HCB Sell
2025-10-16T09:15:00+05:30,NMDC,HCB Sell
2025-11-04T09:15:00+05:30,NMDC,HCB Sell
2025-11-06T09:15:00+05:30,NMDC,HCB Sell
2025-11-11T09:15:00+05:30,NMDC,HCB Sell
2025-11-20T09:15:00+05:30,NMDC,HCB Sell
2025-11-21T09:15:00+05:30,NMDC,HCB Sell
2025-11-28T09:15:00+05:30,NMDC,HCB Sell
2025-12-09T09:15:00+05:30,NMDC,HCB Sell
2026-01-12T09:15:00+05:30,NMDC,HCB Sell
2026-01-16T09:15:00+05:30,NMDC,HCB Sell
2026-01-19T09:15:00+05:30,NMDC,HCB Sell
2026-02-01T09:15:00+05:30,NMDC,HCB Sell
2026-02-02T09:15:00+05:30,NMDC,HCB Sell
2026-02-13T09:15:00+05:30,NMDC,HCB Sell
2026-02-16T09:15:00+05:30,NMDC,HCB Sell
2026-02-17T09:15:00+05:30,NMDC,HCB Sell
2026-02-20T09:15:00+05:30,NMDC,HCB Sell
2026-03-04T09:15:00+05:30,NMDC,HCB Sell
2026-03-12T09:15:00+05:30,NMDC,HCB Sell
2026-03-16T09:15:00+05:30,NMDC,HCB Sell
2026-03-17T09:15:00+05:30,NMDC,HCB Sell
2025-10-13T15:00:00+05:30,NMDC,Hourly Support Buy
2025-10-29T09:15:00+05:30,NMDC,Hourly Support Buy
2025-12-04T09:15:00+05:30,NMDC,Hourly Support Buy
2026-01-14T09:15:00+05:30,NMDC,Hourly Support Buy
2025-09-12T12:00:00+05:30,NMDC,Hourly Resistence Sell
2025-11-21T15:15:00+05:30,NMDC,Hourly Resistence Sell
2025-10-08T09:15:00+05:30,GOLDBETA,HCB Buy
2025-12-24T09:15:00+05:30,GOLDBETA,HCB Buy
2026-01-12T09:15:00+05:30,GOLDBETA,HCB Buy
2026-01-27T09:15:00+05:30,GOLDBETA,HCB Buy
2026-01-28T09:15:00+05:30,GOLDBETA,HCB Buy
2025-10-28T09:15:00+05:30,GOLDBETA,HCB Sell
2026-02-17T09:15:00+05:30,GOLDBETA,HCB Sell
2026-02-20T09:15:00+05:30,GOLDBETA,HCB Sell
2026-03-16T09:15:00+05:30,GOLDBETA,HCB Sell
2025-09-25T15:15:00+05:30,GOLDBETA,Hourly Support Buy
2025-12-19T15:00:00+05:30,GOLDBETA,Hourly Support Buy
2025-11-12T09:15:00+05:30,CASHIETF,HCB Buy
2025-10-03T09:15:00+05:30,IFCI,HCB Buy
2025-10-10T09:15:00+05:30,IFCI,HCB Buy
2025-10-31T09:15:00+05:30,IFCI,HCB Buy
2025-11-03T09:15:00+05:30,IFCI,HCB Buy
2025-11-12T09:15:00+05:30,IFCI,HCB Buy
2025-11-17T09:15:00+05:30,IFCI,HCB Buy
2026-01-02T09:15:00+05:30,IFCI,HCB Buy
2026-02-10T09:15:00+05:30,IFCI,HCB Buy
2026-03-18T09:15:00+05:30,IFCI,HCB Buy
2025-10-17T09:15:00+05:30,IFCI,HCB Sell
2025-11-06T09:15:00+05:30,IFCI,HCB Sell
2025-11-11T09:15:00+05:30,IFCI,HCB Sell
2025-11-18T09:15:00+05:30,IFCI,HCB Sell
2025-11-19T09:15:00+05:30,IFCI,HCB Sell
2025-11-21T09:15:00+05:30,IFCI,HCB Sell
2025-11-25T09:15:00+05:30,IFCI,HCB Sell
2025-11-28T09:15:00+05:30,IFCI,HCB Sell
2025-12-02T09:15:00+05:30,IFCI,HCB Sell
2026-01-06T09:15:00+05:30,IFCI,HCB Sell
2026-01-07T09:15:00+05:30,IFCI,HCB Sell
2026-01-29T09:15:00+05:30,IFCI,HCB Sell
2026-01-30T09:15:00+05:30,IFCI,HCB Sell
2026-02-04T09:15:00+05:30,IFCI,HCB Sell
2026-02-24T09:15:00+05:30,IFCI,HCB Sell
